stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
F04315,"Ady Endre út (Kossuth Lajos utca)",47.434294,19.070739,,,2
F04316,"Védgát utca",47.435015,19.076393,,,2
F04317,"Védgát utca",47.434907,19.076685,,,2
F04318,"Szent Imre tér H",47.4298,19.06739,,,2
F04319,"Szent Imre tér",47.431929,19.067756,0,008417,2
F04320,"Szent Imre tér H",47.43114,19.067841,,,2
F04321,"Kiss János altábornagy utca",47.431859,19.07146,,,2
F04322,"Szent Imre tér",47.430715,19.067556,0,008417,2
F04323,"Szent Imre tér",47.431185,19.070333,,,2
F04324,"Szent Imre tér",47.431236,19.070486,,,2
F04325,"Kossuth Lajos utca",47.430345,19.071215,,,2
F04327,"Csepel, Szent Imre tér",47.430795,19.070526,,,2
F04328,"Csepel, Szent Imre tér",47.430795,19.070645,,,2
F04329,"Csepel, Szent Imre tér",47.430771,19.070757,,,2
F04330,"Csepel, Szent Imre tér",47.430795,19.07087,,,2
F04332,"Csepel, Szent Imre tér",47.430771,19.070996,,,2
F04333,"Csepel, Szent Imre tér",47.430771,19.071102,,,2
F04334,"Iskola tér",47.411511,19.065522,,,2
F04335,"Iskola tér",47.411316,19.065422,,,2
F04336,"Csepel H",47.421561,19.065744,,,2
F04337,"Rákóczi tér",47.422637,19.080496,,,2
F04338,"Rákóczi tér",47.422565,19.080111,,,2
F04339,"Csepeli Mátyás utca",47.417868,19.076351,,,2
F04340,"Cseh Mihály utca",47.417574,19.076875,,,2
F04341,"Hollandi csárda",47.411945,19.097835,,,2
F04342,"Hollandi csárda",47.412293,19.097484,,,2
F04343,"Uzsoki utca",47.395771,19.092117,,,2
F04344,"Uzsoki utca",47.39551,19.092501,,,2
F04345,"Csorbatói utca",47.393342,19.094062,,,2
F04346,"Csorbatói utca",47.393171,19.094367,,,2
F04347,"Olt utca",47.398498,19.089894,,,2
F04348,"Orsova utca",47.398147,19.090331,,,2
F04349,"Erdősor utca",47.41665,19.061448,,,2
F04350,"Erdősor utca",47.416848,19.06178,,,2
F04351,"Szilvafa utca",47.395546,19.043553,,,2
F04352,"Szilvafa utca",47.395144,19.043043,,,2
F04353,"Vízművek lakótelep",47.391518,19.035745,,,2
F04354,"Vízművek lakótelep",47.39123,19.035387,,,2
F04355,"Vámhivatal",47.441964,19.080395,,,2
F04356,"Vámhivatal",47.441964,19.080647,,,2
F04357,"Szállító utca 6.",47.441972,19.08363,,,2
F04358,"Szabadkikötő H",47.444845,19.071804,,,2
F04359,"Szabadkikötő H",47.444569,19.071957,,,2
F04360,"Technikus utca",47.414455,19.064085,,,2
F04361,"Technikus utca",47.415301,19.062998,,,2
F04362,"Határ utca",47.41627,19.0933,,,2
F04363,"Határ utca",47.416642,19.09287,,,2
F04364,"Csepel, Határ utca",47.416118,19.093194,,,2
F04366,"Erdősor utca",47.416506,19.06227,,,2
F04367,"Kossuth Lajos utca",47.416929,19.062986,,,2
F04368,"Szabadkikötő",47.443984,19.071598,0,008415,2
F04369,"Szabadkikötő",47.444944,19.071632,0,008415,2
F04370,"Tordai út",47.440554,19.012597,,,2
F04371,"Tordai út",47.439664,19.01277,,,2
F04372,"Tegzes utca",47.436963,19.013972,,,2
F04373,"Hittérítő út",47.436828,19.014118,,,2
F04374,"Budafok, Vincellér út",47.43641,19.02013,,,2
F04375,"Pék utca",47.442283,19.018496,,,2
F04376,"Pék utca",47.442382,19.018072,,,2
F04377,"Rózsavölgy felső",47.441043,19.023071,,,2
F04378,"Rózsavölgy felső",47.441085,19.022879,,,2
F04379,"Rózsavölgy alsó",47.438391,19.030364,,,2
F04380,"Rózsavölgy alsó",47.43822,19.030709,,,2
F04381,"Leányka utcai lakótelep",47.432167,19.037233,,,2
F04382,"Leányka utcai lakótelep",47.432509,19.03726,,,2
F04383,"Leányka utcai lakótelep",47.433198,19.036948,,,2
F04384,"Leányka utcai lakótelep",47.432437,19.037432,,,2
F04391,"Kamaraerdei út",47.422232,18.97591,,,2
F04393,"Mechanikai Művek",47.425934,18.969079,,,2
F04394,"Memento Park",47.425915,19.00146,,,2
F04395,"Balatoni út (Háros utca)",47.430627,19.005493,,,2
F04396,"Savoyai Jenő tér",47.429882,19.037724,,,2
F04397,"Savoyai Jenő tér",47.429594,19.037857,,,2
F04398,"Savoyai Jenő tér",47.4296,19.037771,,,2
F04400,"Savoyai Jenő tér",47.42889,19.037201,,,2
F04402,"Savoyai Jenő tér",47.429073,19.037605,,,2
F04403,"Városház tér",47.426515,19.038275,,,2
F04404,"Budafok, Városház tér",47.426356,19.039514,,,2
F04405,"Budafok, Városház tér",47.426734,19.039355,,,2
F04406,"Városház tér",47.426722,19.039256,,,2
F04407,"Tóth József utca",47.42155,19.041563,,,2
F04408,"Tóth József utca",47.421796,19.041092,,,2
F04409,"Nagytétényi út",47.421226,19.040834,,,2
F04410,"Komló utca",47.421688,19.035817,,,2
F04411,"Kereszt utca",47.422476,19.03585,,,2
F04412,"Budafoki temető",47.423001,19.03412,,,2
F04413,"Mező utca",47.421837,19.032113,,,2
F04414,"Promontor utca",47.422874,19.029707,,,2
F04415,"Víg utca",47.422919,19.030343,,,2
F04416,"Bocskai utca",47.423869,19.024915,,,2
F04417,"Lőcsei utca",47.423833,19.024412,,,2
F04418,"Árpád utca",47.425994,19.023224,,,2
F04419,"Kertész utca",47.426633,19.02276,,,2
F04420,"Arany János utca",47.428393,19.02388,,,2
F04421,"Arany János utcai lakótelep",47.42979,19.021393,,,2
F04422,"Kiránduló utca",47.42772,19.020281,,,2
F04423,"Arató utca",47.424425,19.020064,,,2
F04424,"Bem József utca",47.424434,19.020515,,,2
F04425,"Kazinczy utca",47.425054,19.016114,,,2
F04426,"Kazinczy utca",47.425003,19.017061,,,2
F04427,"Karácsony utca",47.425656,19.012827,,,2
F04428,"Szondi utca",47.42564,19.012223,,,2
F04429,"Liszt Ferenc út",47.4282,19.008464,,,2
F04430,"Liszt Ferenc út",47.42849,19.007966,,,2
F04431,"Háros utca",47.411342,19.026199,,,2
F04432,"Háros utca",47.411432,19.025948,,,2
F04433,"Háros vasútállomás",47.412392,19.032752,,,2
F04434,"Háros vasútállomás",47.412449,19.033659,,,2
F04435,"Vágóhíd utca",47.414273,19.03845,,,2
F04436,"Vágóhíd utca",47.414408,19.038503,,,2
F04437,"Brassói utca",47.424468,19.002694,,,2
F04438,"Brassói utca",47.424369,19.002615,,,2
F04439,"Aradi utca",47.419036,19.006741,,,2
F04440,"Aradi utca",47.41906,19.006602,,,2
F04441,"Klauzál Gábor utca",47.414502,19.004134,,,2
F04442,"Nyél utca",47.414862,19.0042,,,2
F04443,"Park utca",47.412362,19.006892,,,2
F04444,"Park utca",47.412326,19.006561,,,2
F04445,"Aszály utca",47.413361,19.009396,,,2
F04446,"Aszály utca",47.413124,19.008979,,,2
F04447,"Kápolna utca",47.415419,19.012529,,,2
F04448,"Őszibarack utca",47.415521,19.012826,,,2
F04449,"Kistétény utca",47.415018,19.015331,,,2
F04450,"Rizling utca",47.414889,19.01563,,,2
F04451,"Dézsmaház utca",47.413211,19.01793,,,2
F04452,"Művelődés utca",47.413334,19.017632,,,2
F04453,"Jókai Mór utca",47.410072,19.020264,,,2
F04454,"Jókai Mór utca",47.410081,19.020648,,,2
F04455,"Lépcsős utca",47.408335,19.016462,,,2
F04456,"Lépcsős utca",47.408128,19.015985,,,2
F04457,"Budatétényi sorompó",47.403134,19.010185,,,2
F04458,"Budatétényi sorompó",47.403635,19.010867,,,2
F04459,"Tűzliliom utca",47.404371,19.006574,,,2
F04460,"Tűzliliom utca",47.404185,19.00658,,,2
F04461,"Rákóczi út",47.405885,19.005267,,,2
F04462,"Rákóczi út",47.405405,19.005606,,,2
F04463,"Terv utca",47.40798,19.002231,,,2
F04464,"Terv utca",47.407746,19.002483,,,2
F04466,"Dózsa György út",47.399867,19.004941,,,2
F04467,"Dózsa György út",47.399552,19.003881,,,2
F04468,"Dózsa György út",47.401348,19.003807,,,2
F04469,"Dráva utca",47.401375,19.003609,,,2
F04470,"VIII. utca",47.407033,18.998217,,,2
F04471,"Szent László utca",47.406809,18.998284,,,2
F04472,"Bem tábornok utca",47.409053,18.996076,,,2
F04473,"X. utca",47.409191,18.996095,,,2
F04474,"Dózsa György út",47.411897,18.993058,,,2
F04475,"XIII. utca",47.411961,18.993323,,,2
F04476,"Baross Gábor-telep, Ispiláng utca",47.416561,19.001469,,,2
F04477,"Damjanich utca",47.402341,18.990783,,,2
F04478,"Barosstelep vasútállomás",47.399528,18.990845,,,2
F04479,"Bartók Béla út",47.394708,18.992851,,,2
F04480,"Bartók Béla út",47.395212,18.993725,,,2
F04481,"Szerafin-villa",47.407687,18.962693,,,2
F04482,"Szerafin-villa",47.407696,18.962826,,,2
F04483,"Németh-villa",47.404731,18.966487,,,2
F04484,"Németh-villa",47.404731,18.966673,,,2
F04485,"Barackos út",47.401739,18.971911,,,2
F04486,"Barackos út",47.400775,18.973933,,,2
F04487,"Szakiskola utca",47.405241,18.975907,,,2
F04488,"Szilvafa utca",47.405146,18.983075,,,2
F04489,"Bartók Béla út",47.404259,18.990655,,,2
F04490,"Nagytétény-Diósd vasútállomás",47.397631,18.976633,,,2
F04491,"Nagytétény-Diósd vasútállomás",47.3977,18.976719,,,2
F04492,"Nagytétényi temető",47.394574,18.978505,,,2
F04493,"Nagytétényi temető",47.394175,18.978896,,,2
F04494,"Petőfi Sándor utca",47.393237,18.989336,,,2
F04495,"Petőfi Sándor u.(Kastélymúzeum)",47.393435,18.989601,,,2
F04496,"Szabadság utca",47.392482,18.984097,,,2
F04497,"Szabadság utca",47.392617,18.984905,,,2
F04498,"Nagytétény, Angeli utca",47.390933,18.981702,0,008691,2
F04499,"Angeli utca",47.390966,18.981232,,,2
F04501,"Vasút utca",47.389572,18.977862,,,2
F04502,"Akó utca",47.389807,18.978246,,,2
F04503,"Nagytétény vasútállomás",47.388247,18.97303,,,2
F04504,"Nagytétény vasútállomás",47.388256,18.972645,,,2
F04505,"Vegyépszer",47.390255,18.963092,,,2
F04506,"Vegyépszer",47.390378,18.963761,,,2
F04507,"Nagytétény, Chinoin",47.388854,18.958373,,,2
F04508,"Nagytétény, Chinoin",47.388893,18.958167,,,2
F04509,"Tenkes utca",47.397391,18.998796,,,2
F04510,"Tenkes utca",47.396929,18.997929,,,2
F04511,"Tátra utca",47.403895,19.001095,,,2
F04512,"IV. utca",47.403686,19.001487,,,2
F04513,"XVI. utca",47.413896,18.996289,,,2
F04514,"XVI. utca",47.413842,18.996369,,,2
F04515,"Diósdi utca",47.403434,18.968802,,,2
F04516,"Diósdi utca",47.403272,18.969266,,,2
F04517,"DEXTER",47.405152,19.022267,,,2
F04521,"Mátra utca",47.400234,18.999416,,,2
F04523,"Soroksár, központi raktárak",47.3783,19.130493,,,2
F04524,"Dinnyehegyi út",47.416013,19.134408,,,2
F04525,"Dinnyehegyi út",47.417137,19.135828,,,2
F04527,"Hold utca",47.418368,19.109139,,,2
F04528,"Festékgyár",47.416883,19.110105,,,2
F04529,"Festékgyár",47.416748,19.110317,,,2
F04530,"Soroksár felső H",47.410253,19.111448,,,2
F04531,"Soroksár felső H",47.410208,19.111607,,,2
F04532,"Tárcsás utca",47.406657,19.114392,,,2
F04533,"Tárcsás utca",47.406177,19.114663,,,2
F04534,"Soroksár felső",47.409938,19.111832,0,008279,2
F04535,"Soroksár felső",47.40938,19.112017,0,008279,2
F04536,"Tárcsás utca",47.40535,19.112582,,,2
F04537,"Tárcsás utca",47.4058,19.112596,,,2
F04538,"Soroksár, Hősök tere H",47.399745,19.114496,,,2
F04539,"Soroksár, Hősök tere H",47.398876,19.114621,,,2
F04540,"Soroksár, Hősök tere",47.399538,19.114655,0,008281,2
F04541,"Soroksár, Hősök tere",47.39908,19.114906,0,008281,2
F04542,"Soroksár, Hősök tere H",47.400086,19.116537,,,2
F04543,"Soroksár, Hősök tere H",47.399933,19.116696,,,2
F04544,"Soroksár vasútállomás",47.400947,19.121294,,,2
F04545,"Soroksár vasútállomás",47.400749,19.120486,,,2
F04546,"Szent István utca",47.391812,19.114963,0,008282,2
F04547,"Szent István utca",47.391533,19.114857,0,008282,2
F04548,"Millenniumtelep",47.379898,19.104976,0,008285,2
F04549,"Millenniumtelep",47.379584,19.104817,0,008285,2
F04550,"Szalma utca",47.38983,19.119888,,,2
F04551,"Hunyadi utca",47.389281,19.120245,,,2
F04552,"Polimer",47.382332,19.12691,,,2
F04553,"Polimer",47.382647,19.126739,,,2
F04554,"Vecsés út (Sorompó)",47.398722,19.12512,,,2
F04555,"Sorompó",47.39891,19.126538,,,2
F04556,"Vecsés út 341.",47.39979,19.133991,,,2
F04557,"Vecsés út 345.",47.399897,19.13415,,,2
F04558,"Telefondűlő út",47.401008,19.14014,,,2
F04559,"Telefondűlő út",47.401331,19.140803,,,2
F04560,"Kertészeti Egyetem",47.398662,19.148972,,,2
F04561,"Kertészeti Egyetem",47.398572,19.149263,,,2
F04562,"Péterimajor",47.389473,19.161386,,,2
F04563,"Péterimajor",47.389233,19.161537,,,2
F04564,"Erzsébeti temető",47.418675,19.122154,,,2
F04565,"Erzsébeti temető",47.418711,19.122551,,,2
F04566,"Tangazdaság (Óvoda)",47.39071,19.159673,,,2
F04567,"Tangazdaság (Óvoda)",47.390863,19.159302,,,2
F04568,"Erzsébet utca",47.403136,19.115534,,,2
F04569,"Erzsébet utca",47.402668,19.115798,,,2
F04570,"Ócsai úti felüljáró",47.383376,19.125747,,,2
F04571,"Ócsai úti felüljáró",47.383673,19.125628,,,2
F04572,"Szent László utca",47.420804,19.126106,,,2
F04573,"Szent László utca",47.42075,19.126185,,,2
F04574,"Újtelep út",47.415637,19.132883,,,2
F04575,"Szent László utca",47.415699,19.133308,,,2
F04576,"Szentlőrinci úti lakótelep",47.416871,19.130526,,,2
F04577,"Szentlőrinci úti lakótelep",47.4166,19.131056,,,2
F04578,"Pécel, Pesti út 110.",47.491832,19.316936,,,2
F04579,"Pécel, Pesti út 112.",47.491654,19.316471,,,2
F04580,"Orvosi rendelő",47.490115,19.331711,,,2
F04581,"Orvosi rendelő",47.490032,19.332746,,,2
F04582,"Szent Imre körút",47.48264,19.342605,,,2
F04583,"Temető utca",47.484592,19.342363,,,2
F04584,"Kistarcsa, kórház H",47.539781,19.25261,,,2
F04585,"Határ utca",47.491467,19.323119,,,2
F04586,"Határ utca",47.491451,19.322442,,,2
F04587,"Faiskola utcai átjáró",47.490775,19.326698,,,2
F04588,"Faiskola utcai átjáró",47.490782,19.326307,,,2
F04589,"Ráday Gedeon tér",47.491869,19.342337,,,2
F04590,"Ráday Gedeon tér",47.491932,19.34247,,,2
F04591,"Kossuth tér",47.488023,19.340976,,,2
F04592,"Kossuth tér",47.487906,19.341201,,,2
F04593,"Pécel, Kun József utca",47.477628,19.343134,,,2
F04594,"Köztársaság tér",47.490338,19.336251,,,2
F04595,"Köztársaság tér",47.490796,19.33624,,,2
F04596,"Vecsés-nyugat",47.417987,19.254473,,,2
F04597,"Vecsés-nyugat",47.418087,19.253453,,,2
F04598,"Repülőtér, E porta",47.429339,19.263796,,,2
F04599,"Liszt Ferenc Airport 2",47.432768,19.261259,,,1
F04600,"Gyál felső vasútállomás",47.388811,19.206041,,,2
F04601,"Gyál felső vasútállomás",47.388117,19.207483,,,2
F04602,"Széchenyi István utca",47.389243,19.218996,,,2
F04603,"Gyál, Vecsési út",47.380869,19.230226,,,2
F04604,"Kőrösi út",47.376004,19.22339,,,2
F04605,"Ady Endre utca",47.385279,19.210375,,,2
F04606,"Ady Endre utca",47.384384,19.211584,,,2
F04607,"Dunaharaszti felső",47.366411,19.092636,0,008295,2
F04608,"Dunaharaszti felső",47.36633,19.092675,0,008295,2
F04609,"Dunaharaszti külső",47.359892,19.08613,0,008296,2
F04610,"Dunaharaszti külső",47.360623,19.08672,0,008296,2
F04611,"Szigetszentmiklós",47.344292,19.050268,0,008346,2
F04612,"Szigetszentmiklós",47.344121,19.050215,0,008346,2
F04613,"József Attila-telep",47.337122,19.034441,0,008347,2
F04614,"József Attila-telep",47.337068,19.03423,0,008347,2
F04615,"Szigetszentmiklós alsó",47.336453,19.018973,0,008348,2
F04616,"Szigetszentmiklós alsó",47.336435,19.020257,0,008348,2
F04617,"Szigetszentmiklós-Gyártelep",47.333534,19.003242,0,008349,2
F04618,"Szigetszentmiklós-Gyártelep",47.33375,19.004433,0,008349,2
F04619,"Szigethalom",47.330069,18.993884,0,008350,2
F04620,"Szigethalom",47.330012,18.993852,0,008350,2
F04621,"Szigethalom alsó",47.321444,18.983569,0,008366,2
F04622,"Szigethalom alsó",47.321291,18.983489,0,008366,2
F04623,"Tököl",47.313477,18.974254,0,008367,2
F04624,"Tököl",47.313351,18.974201,0,008367,2
F04625,"Szigetmajor",47.293195,18.964524,0,008368,2
F04626,"Szigetmajor",47.294275,18.964906,0,008368,2
F04627,"Szigetcsép",47.269954,18.956143,0,008369,2
F04628,"Szigetcsép",47.270404,18.956287,0,008369,2
F04629,"Egyetemi Tangazdaság",47.258119,18.949213,0,008370,2
F04630,"Egyetemi Tangazdaság",47.259163,18.949898,0,008370,2
F04631,"Szigetszentmárton-Szigetújfalu",47.227389,18.946233,0,008371,2
F04632,"Szigetszentmárton-Szigetújfalu",47.228459,18.945901,0,008371,2
F04633,"Horgásztanyák",47.213029,18.952835,0,008372,2
F04634,"Horgásztanyák",47.214135,18.953071,0,008372,2
F04635,"Angyalisziget",47.19934,18.944796,0,008374,2
F04636,"Angyalisziget",47.200276,18.945335,0,008374,2
F04638,"Ráckeve",47.175502,18.941748,0,044369,2
F04639,"Háros",47.385534,19.020131,,,2
F04641,"Gát utca",47.382986,19.013351,,,2
F04642,"Gát utca",47.38259,19.012716,,,2
F04643,"Árpád utca",47.48009,19.343115,,,2
F04644,"Árpád utca",47.479967,19.343253,,,2
F04645,"Pécel vasútállomás",47.493388,19.339214,,,2
F04646,"Pécel vasútállomás",47.493292,19.338059,,,2
F04647,"Szent István utca",47.378589,19.226987,,,2
F04648,"Rákóczi Ferenc utca",47.387602,19.215455,,,2
F04649,"Bocskai István utca",47.383427,19.228023,,,2
F04650,"Somogyi Béla utca",47.387196,19.222182,,,2
F04651,"Bocskai István utca",47.377844,19.220032,,,2
F04652,"Somogyi Béla utca",47.38145,19.214906,,,2
F04653,"Lakihegy, Cseresznyés utca",47.376922,19.007065,,,2
F04655,"Csömör",47.545025,19.225065,0,044370,2
F04656,"Kistarcsa, kórház",47.539459,19.249613,0,008562,2
F04657,"Kistarcsa, kórház",47.53867,19.248455,0,008562,2
F04658,"Kistarcsa",47.545845,19.259734,0,008571,2
F04659,"Kistarcsa",47.545818,19.259867,0,008571,2
F04660,"Zsófialiget",47.548446,19.264009,0,008572,2
F04661,"Zsófialiget",47.548437,19.264129,0,008572,2
F04662,"Kerepes",47.553433,19.271377,0,008573,2
F04663,"Kerepes",47.552751,19.270417,0,008573,2
F04664,"Szilasliget",47.568896,19.275416,0,008594,2
F04665,"Szilasliget",47.568079,19.274655,0,008594,2
F04666,"Hungaroring",47.579824,19.275383,0,008595,2
F04667,"Hungaroring",47.578556,19.275378,0,008595,2
F04668,"Mogyoród",47.597005,19.27186,0,008596,2
F04669,"Mogyoród",47.595986,19.271649,0,008596,2
F04670,"Szentjakab",47.597379,19.290299,0,008610,2
F04671,"Szentjakab",47.597297,19.290405,0,008610,2
F04672,"Gödöllő, Erzsébet park",47.595209,19.341536,0,008611,2
F04673,"Gödöllő, Erzsébet park",47.594934,19.340005,0,008611,2
F04674,"Gödöllő, Szabadság tér",47.597505,19.347599,0,008612,2
F04675,"Gödöllő, Szabadság tér",47.597827,19.348252,0,008612,2
F04676,"Gödöllő, Palotakert",47.598525,19.356661,0,008682,2
F04677,"Gödöllő, Palotakert",47.598453,19.356634,0,008682,2
F04679,"Gödöllő",47.593341,19.357787,0,008683,2
F04680,"Lacházi fogadó",47.379441,19.009076,,,2
F04681,"Lacházi fogadó",47.380026,19.009791,,,2
F04682,"Erkel Ferenc utca",47.517165,18.936313,,,2
F04683,"Erkel Ferenc utca",47.51643,18.935711,,,2
F04684,"Gyógyszertár",47.513459,18.932477,,,2
F04685,"Gyógyszertár",47.51372,18.932955,,,2
F04688,"Pannóniatelep",47.652464,19.0653,0,008250,2
F04689,"Pannóniatelep",47.651894,19.064508,0,008250,2
F04690,"Pomáz",47.643164,19.032038,0,008249,2
F04691,"Pomáz",47.64275,19.032717,0,008249,2
F04692,"Budakalász, lenfonó",47.621692,19.046912,0,008226,2
F04693,"Budakalász, lenfonó",47.621839,19.046599,0,008226,2
F04694,"Budakalász",47.616133,19.055,0,008225,2
F04695,"Budakalász",47.616196,19.054827,0,008225,2
F04696,"Anna kápolna",47.582113,18.9392,,,2
F04697,"Anna kápolna",47.582266,18.93908,,,2
F04698,"Munkás utca",47.58704,18.937169,,,2
F04699,"Munkás utca",47.588044,18.937094,,,2
F04700,"Solymár, községháza",47.592131,18.937105,,,2
F04701,"Solymár, községháza",47.591645,18.937239,,,2
F04702,"Solymár, községháza",47.592501,18.938221,,,2
F04703,"Solymár, PEMÜ",47.597194,18.927759,,,2
F04704,"Dózsa György utca",47.592836,18.931492,,,2
F04705,"József Attila utca",47.592684,18.932583,,,2
F04706,"Solymár, Templom tér",47.591401,18.929721,,,2
F04707,"Templom tér",47.591472,18.929348,,,2
F04708,"Budakeszi, városháza",47.510631,18.929297,,,2
F04709,"Budakeszi, városháza",47.510682,18.92957,,,2
F04710,"Ibolya utca",47.460347,18.926532,,,2
F04711,"Ibolya utca",47.460221,18.926586,,,2
F04712,"Budaörs, Patkó utca",47.458504,18.939342,,,2
F04713,"Budaörs, Patkó utca",47.458975,18.939294,,,2
F04714,"Gimnázium",47.460639,18.940007,,,2
F04715,"Gimnázium",47.46054,18.939808,,,2
F04716,"Budaörs, városháza",47.46123,18.946956,,,2
F04717,"Budaörs, városháza",47.461347,18.946319,,,2
F04719,"Kisfaludy utca",47.460237,18.95282,,,2
F04720,"Petőfi Sándor utca",47.460256,18.954306,,,2
F04721,"Károly király utca",47.460645,18.956865,,,2
F04722,"Károly király utca",47.460881,18.959796,,,2
F04724,"Budaörsi lakótelep",47.45608,18.940746,,,2
F04725,"Bretzfeld utca",47.45667,18.947203,,,2
F04726,"Baross utca",47.45667,18.946686,,,2
F04727,"Csata utca",47.455242,18.960733,,,2
F04728,"Csata utca",47.455629,18.960706,,,2
F04729,"Agip utca",47.449109,18.962746,,,2
F04730,"Agip utca",47.45017,18.962426,,,2
F04731,"Kinizsi utca",47.449681,18.969614,,,2
F04732,"Kinizsi utca",47.449609,18.969853,,,2
F04733,"Erdő utca",47.509144,18.926792,,,2
F04734,"Erdő utca",47.508838,18.926553,,,2
F04735,"Aradi utca",47.461761,18.969304,,,2
F04736,"Aradi utca",47.461553,18.968708,,,2
F04737,"Budaörs, benzinkút",47.451423,18.958479,,,2
F04738,"Budaörs, benzinkút",47.453204,18.958436,,,2
F04739,"Hídépítő Zrt.",47.458309,18.906112,,,2
F04740,"Hídépítő Zrt.",47.458308,18.905582,,,2
F04741,"Autópálya Főmérnökség",47.455375,18.907467,,,2
F04742,"Autópálya Főmérnökség",47.454899,18.90829,,,2
F04743,"Tó utca - vasútállomás",47.450694,18.90488,,,2
F04744,"Tó utca - vasútállomás",47.450794,18.905012,,,2
F04745,"Kerekdomb utca",47.448152,18.905211,,,2
F04746,"Bajor Gizi utca",47.448467,18.905317,,,2
F04747,"Vasút utca",47.446814,18.909293,,,2
F04748,"Vasút utca",47.447084,18.909266,,,2
F04749,"Deák Ferenc utca",47.440955,18.913604,,,2
F04750,"Deák Ferenc utca",47.440775,18.913923,,,2
F04751,"Baross Gábor utca",47.435245,18.915766,,,2
F04752,"Baross Gábor utca",47.436046,18.915539,,,2
F04753,"Baross Gábor utca",47.435524,18.915885,,,2
F04754,"Bartók Béla utca",47.432778,18.918854,,,2
F04755,"Törökbálint, Munkácsy Mihály utca",47.431364,18.916736,,,2
F04756,"Törökbálint, Munkácsy Mihály utca",47.431544,18.916935,,,2
F04757,"Harangláb",47.432752,18.913956,,,2
F04758,"Harangláb",47.432502,18.913327,,,2
F04759,"Őszibarack utca",47.436877,18.901225,,,2
F04761,"Károlyi Mihály utca",47.439365,18.900827,,,2
F04762,"Kazinczy Ferenc utca",47.442436,18.901302,,,2
F04763,"Blaha Lujza utca",47.442346,18.901568,,,2
F04764,"Köztársaság tér",47.445094,18.90522,,,2
F04765,"Blaha Lujza utca",47.445821,18.905941,,,2
F04767,"Diósd, Törökbálinti elágazás",47.410588,18.956328,,,2
F04768,"Diósd, Törökbálinti elágazás",47.410651,18.957335,,,2
F04769,"Diósd, Sashegyi út",47.407355,18.951908,,,2
F04770,"Sashegyi út",47.407391,18.951657,,,2
F04771,"Gyár utca",47.402401,18.943981,,,2
F04772,"Diósd, községháza",47.408755,18.948779,,,2
F04773,"Csapágygyár",47.40531,18.942207,,,2
F04774,"Külső Bécsi út 35.",47.589943,18.987614,,,2
F04775,"Külső Bécsi út 35.",47.589737,18.98768,,,2
F04776,"Pilisborosjenő, Téglagyári tér",47.596405,18.978165,,,2
F04777,"Rácski telep",47.554826,18.927013,,,2
F04778,"Rácski telep",47.5547,18.927372,,,2
F04779,"Erdészház",47.560689,18.917883,,,2
F04780,"Erdészház",47.560465,18.918389,,,2
F04781,"13-as kilométerkő",47.567101,18.909322,,,2
F04782,"13-as kilométerkő",47.566994,18.909827,,,2
F04783,"Nagykovácsi, lakótelep",47.571612,18.898491,,,2
F04784,"Nagykovácsi, lakótelep",47.571604,18.89885,,,2
F04785,"Ady Endre utca",47.575857,18.891261,,,2
F04786,"Ady Endre utca",47.575338,18.89315,,,2
F04788,"Budakeszi, Táncsics Mihály utca",47.507016,18.921367,,,2
F04790,"Budakeszi, Táncsics Mihály utca",47.507331,18.921672,,,2
F04791,"Tulipán utca",47.462357,18.973946,,,2
F04792,"Tulipán utca",47.462186,18.973428,,,2
F04793,"Szentistvántelep",47.629301,19.043119,0,008227,2
F04794,"Szentistvántelep",47.628303,19.043505,0,008227,2
F04795,"Budaörs, Felsőhatár utca",47.46318,18.980881,,,2
F04796,"Felsőhatár utca",47.463081,18.981094,,,2
F04797,"Bajcsy-Zsilinszky utca",47.589941,18.936106,,,2
F04798,"Bajcsy-Zsilinszky utca",47.590238,18.936398,,,2
F04799,"Pilisvörösvári utca",47.594954,18.935769,,,2
F04800,"Pilisvörösvári utca",47.595079,18.935317,,,2
F04801,"Csíki csárda",47.459865,18.921905,,,2
F04802,"Csíki csárda",47.459451,18.921136,,,2
F04803,"Csíki tanya",47.458741,18.914135,,,2
F04804,"Csíki tanya",47.458572,18.91525,,,2
F04805,"Lévai utca",47.459467,18.946721,,,2
F04806,"Lévai utca",47.458649,18.946961,,,2
F04807,"Kötő utca",47.460873,18.94953,,,2
F04808,"Kötő utca",47.460631,18.95018,,,2
F04809,"Templom tér",47.461685,18.96437,,,2
F04810,"Templom tér",47.461577,18.96449,,,2
F04811,"Baross utca",47.459036,18.958711,,,2
F04812,"Téglagyár",47.443824,18.910925,,,2
F04813,"Téglagyár",47.44404,18.91095,,,2
F04814,"Ady Endre utca",47.434905,18.906891,,,2
F04815,"Zrínyi utca",47.435086,18.910623,,,2
F04816,"Kölcsey Ferenc utca",47.407815,18.946191,,,2
F04817,"Solymár, téglagyári bekötőút",47.587733,18.992841,,,2
F04818,"Solymár, téglagyári bekötőút",47.587257,18.993932,,,2
F04819,"Kövesbérci utca",47.592631,18.983529,,,2
F04820,"Kövesbérci utca",47.59193,18.984473,,,2
F04821,"BM iskola",47.550038,18.933759,,,2
F04822,"BM iskola",47.549688,18.934052,,,2
F04823,"Mészégető",47.558705,18.921383,,,2
